0.07,0.36,1.79904887670922
0.07,0.37,1.81299014870533
0.07,0.38,1.82647892986231
0.07,0.39,1.83939466638564
0.07,0.4,1.85160208638054
0.07,0.41,1.86294997195946
0.07,0.42,1.87326899836353
0.07,0.43,1.88236838224644
0.07,0.44,1.89003093097552
0.07,0.45,1.89600478861256
0.07,0.46,1.89796373195505
0.07,0.47,1.89467718491837
0.07,0.48,1.88714512175302
0.07,0.49,1.87636324776427
0.07,0.5,1.86344464288855
0.07,0.51,1.84976272174162
0.07,0.52,1.83714369749507
0.07,0.53,1.82814769757629
0.07,0.54,1.82650089011135
0.07,0.55,1.83330019591487
0.07,0.56,1.8432376141141
0.07,0.57,1.85433994817255
0.07,0.58,1.86535821722811
0.07,0.59,1.8754138621022
0.07,0.6,1.88382430574937
0.07,0.61,1.88999241193212
0.07,0.62,1.89331380118085
0.07,0.63,1.8930818566956
0.07,0.64,1.89180132385369
0.07,0.65,1.8914382005079
0.07,0.66,1.89172737230783
0.07,0.67,1.8924344169297
0.07,0.68,1.89334127980913
0.07,0.69,1.8942340316456
0.07,0.7,1.8948916050138
0.07,0.71,1.89507460030263
0.07,0.72,1.89451331073006
0.07,0.73,1.89289406183563
0.07,0.74,1.8903127441503
0.07,0.75,1.88728144733115
0.07,0.76,1.88356119577498
0.07,0.77,1.87900536072217
0.07,0.78,1.8736979974095
0.07,0.79,1.86815797391846
0.07,0.8,1.86370072133514
0.07,0.81,1.86302226370987
0.07,0.82,1.85098443219037
0.07,0.83,1.82489733077892
0.07,0.84,1.79377771159272
0.07,0.85,1.76167622251227
0.07,0.86,1.72749425009686
0.07,0.87,1.66827782103466
0.07,0.88,1.6341430207762
0.07,0.89,1.6141053983805
0.07,0.9,1.59297884196667
0.07,0.91,1.5653656709893
0.07,0.92,NaN
0.07,0.93,NaN
0.07,0.94,NaN
0.07,0.95,NaN
0.07,0.96,NaN
0.07,0.97,NaN
0.07,0.98,NaN
0.07,0.99,NaN
0.07,1,NaN
0.08,0,NaN
0.08,0.01,NaN
0.08,0.02,NaN
0.08,0.03,NaN
0.08,0.04,1.59717518839198
0.08,0.05,1.56756264980802
0.08,0.06,1.55137207399552
0.08,0.07,1.54339531046259
0.08,0.08,1.54018520230289
0.08,0.09,1.53935592963159
0.08,0.1,1.54214077468621
0.08,0.11,1.57281474807341
0.08,0.12,1.61826017210582
0.08,0.13,1.66327027621226
0.08,0.14,1.69822364142026
0.08,0.15,1.71303411028782
0.08,0.16,1.7019467589666
0.08,0.17,1.67695907792122
0.08,0.18,1.64377304257605
0.08,0.19,1.60319607630688
0.08,0.2,1.55167781583576
0.08,0.21,1.45868616172718
0.08,0.22,1.40955700817239
0.08,0.23,1.41636523618599
0.08,0.24,1.44505690299545
0.08,0.25,1.49065154159709
0.08,0.26,1.5476993675219
0.08,0.27,1.60962360367395
0.08,0.28,1.66751649975298
0.08,0.29,1.70726775852431
0.08,0.3,1.72278621916889
0.08,0.31,1.73721287702773
0.08,0.32,1.75140215928857
0.08,0.33,1.76535885863455
